work_id,title,author,rating,category,fandom,relationship,character,additional tags,language,published,status,status date,words,chapters,comments,kudos,bookmarks,hits,all_kudos
4530708,in these old knots,['carnival_papers'],Explicit,M/M,Les Misérables (Dallas 2014),Javert/Jean Valjean,Javert (Les Misérables),"Unrequited, Masturbation, Desperation, Porn Watching, hot buttered cop porn",English,2015-08-09,Completed,2015-08-09,"4,222",1/1,15,150,11,"3,333","['tianbuhenai', 'shhhhthisdoesnotexist', 'MoonyJulian', 'Peanut893', 'deathbywikipedia', 'HeartbreakTerrorBird', 'LadySybille', 'Augety_Whisper', 'thrill_killz', 'jaythenerdkid', 'kanpohongchendeC', 'MaydaVeq', 'xkcdBlackHat', 'Zueruka', 'UnlabeledMouseGarbage', 'Lucrezia87', 'WandaMaximoff771', 'Wingschester7', 'HeartsomeHarpsichord', 'dwellin', 'pravumprouvaire', 'BFRbia', 'exastris_scientia', 'InfiniteCrisis', 'trufield', 'noodles', 'Crocodinkle', 'vivelemonde', 'thetiniestdragon', 'allthegardens', 'reereading', 'akatonbo', 'CeruleanTactician', 'sleepingyoongi', 'potatosexual', 'arkennes', 'princegrantaire', 'nazgularepeopletoo', 'ITSJUSTICE', 'kittenroawr', 'roseclare0000', 'BaconWrappedRainbows', 'katwingz18', 'jehane', 'cptkirk', 'franinconverse', 'Sedgewick', 'Jennayra', 'hapaxlegomena', 'shinjiru']"
4525143,"headfirst, fearless",['carnival_papers'],Explicit,M/M,Les Misérables (Dallas 2014),Javert/Jean Valjean,"Javert (Les Misérables), Jean Valjean","Road Trips, Oral Sex, Mentions of Taylor Swift",English,2015-08-08,Completed,2015-08-08,"3,126",1/1,9,120,10,"1,486","['thecuckoointhedephtsofthewoods', 'Magnomast', 'GoT_boss', 'kanpohongchendeC', 'LadySybille', 'AdorableDimples', 'deviltakethehindmost', 'Lucrezia87', 'AthenaGM', 'HeartsomeHarpsichord', 'GDay_Yall', 'dwellin', 'exastris_scientia', 'Imaginary_Capable16', 'Nuizlaziai', 'Ias', 'hellostarboy', 'akatonbo', 'MrsEDarcy', 'ghot', 'potatosexual', 'ToRevoluti0n', 'princegrantaire', 'Cedartree418', 'nazgularepeopletoo', 'ITSJUSTICE', 'kittenroawr', 'jehnt', 'celtictrinityknot', 'Rainfire14', 'UruruOreSama', 'BlueKath', 'Isthoriel', 'cptkirk', 'awest000000', 'eintausendschoen', 'IruIru', 'ChansonduBonChose', 'christinedieae', 'AmberlyEldin', 'DarkSky_Woman', 'rockcandyshrike', 'Molly_Proudfoot', '3lys3', 'troubledangelinthetimevortex', 'featherofeeling', 'bazemayonnaise', 'rumpelstltskin', 'provocation', 'ConstanceComment']"
4524294,i've never seen my colors so alive,['demistories'],Teen And Up Audiences,"F/M, Gen, M/M, Multi","Les Misérables - All Media Types, Les Misérables (2012), Les Misérables - Victor Hugo, Les Misérables - Schönberg/Boublil","Minor or Background Relationship(s), Cosette Fauchelevent/Marius Pontmercy, Enjolras/Grantaire, Combeferre/Courfeyrac, Joly/Bossuet Laigle/Musichetta, Joly/Bossuet Laigle, Javert/Jean Valjean, Les Amis de l'ABC Friendship, Family Relationships, Friendship - Relationship, Cosette Fauchelevent & Musichetta, Combeferre & Courfeyrac & Enjolras, Enjolras & Cosette Fauchelevent","Cosette Fauchelevent, Enjolras (Les Misérables), Musichetta (Les Misérables), Combeferre (Les Misérables), Courfeyrac (Les Misérables), Éponine Thénardier, Grantaire (Les Misérables), Jean ""Jehan"" Prouvaire, Bahorel (Les Misérables), Feuilly (Les Misérables), Marius Pontmercy, Joly (Les Misérables), Bossuet Laigle, Jean Valjean, Javert (Les Misérables), Les Amis de l'ABC","Alternate Universe, Alternate Universe - Modern Setting, Alternate Universe - College/University, Cosette And Enjolras Are Siblings, Enjolras & Cosette Fauchelevent Friendship",English,2015-08-08,Completed,2015-08-08,"11,795",1/1,14,358,82,"4,219","['a_moon_eclipsed', 'randomwriter2007', 'AbelianGrape', 'bookishtrash', 'LightsOut', 'EllaGrace', 'Mellow_Dee', '16ozicedcoffee', 'lakeii', 'Hela_Themisdottir', 'spritefully', 'Lost_Noise', 'thenocturnedeer', 'gotstuckwithprincess', 'theverydaisy', 'ivy123', 'futureempressofearth', 'SomeCommonSense', 'jak_tynatozni', 'YaoiLove', 'clairelusive', 'Ciryaturiel', 'Eiregirl94', 'tourmaline_qiu', 'impulserun', 'Lonep', 'jewelsinthesky', 'LandersNever', 'forcryingoutbat', 'Donkeyemma', 'aSudoku0101', 'Atomic_teacup', 'perfectrhyme', 'EleanorCinnamon', 'UnionRags123', 'itsblorbingtime', 'littlemsterious', 'spaceagebachelor', 'Authorship', 'pumpkinspiceprouvaire', 'ineffableink', 'MidnightHalo27', 'aglmry', 'Vanilla_Sunrises', 'TheEccentricDreamer', 'loversinfiniteness', 'Stroopwafell', 'einsteinapproved', 'AnxiousSunflower', 'lessnearthesun']"
4514514,Muscle kink art fill,['hatarlakrits (nutzone)'],Explicit,M/M,Les Misérables - All Media Types,Javert/Jean Valjean,"Javert (Les Misérables), Jean Valjean","Muscle Kink, strenght kink, Art, Valvert Pornathon 2k15",English,2015-08-06,Completed,2015-08-06,0,1/1,4,102,3,"4,256","['AshflameTheWaffle', 'aftershocked', 'Cactus_Loving_Masochist', 'Akanague', 'KazukiQuartz', 'SerArchives', 'rizgukgak', 'darlingsdevil', 'Verin2000', 'TattooedFanPerson', 'Froggiespit', 'MaronnSant', 'catfromjapan', 'InfiniteCrisis', 'Nelja', 'ITSJUSTICE', 'SiiQii', 'Savinglivesbaby', 'trufield', 'CuddlePossum', 'Blubule', 'nells_is_trying_to_write', 'TiktaalikRoseae', 'CeruleanTactician', 'thesquaredcircle', 'FanboyAsylum', 'jujukittychick', 'freexone1993', 'YariChan', 'Kienie', 'ChansonduBonChose', 'quwinto', 'neo_trickster', 'valmora', 'Jisa_Patryn', 'gknmidofan', 'BeesAndBoswells', 'kahn', 'TheGroupofOne', 'bookspazz', 'coffeewing', 'francu', 'Splintered_Star', 'NautilusL2', 'vejiicakes', 'stephantom', 'Esteliel', 'sushi_precotto', 'evocates', 'Kaleran']"
4512546,An Almighty Hog Roast,['Ninjaninaiii (bazemayonnaise)'],General Audiences,"F/M, M/M",Les Misérables - All Media Types,"Javert/Jean Valjean, Cosette Fauchelevent/Marius Pontmercy, Enjolras/Grantaire",Théodule Gillenormand,"Alternate Universe - Modern Setting, javert is a butcher, valjean is a bartender, hog roast au, a lot of innuendos and not a lot else, References to Alcohol",English,2015-08-06,Completed,2015-08-06,"7,200",1/1,17,242,29,"1,771","['AshflameTheWaffle', 'Confused_asf', 'yourpigeonwife', 'Completefraud', 'Whyme12', 'nutiae', 'kanpohongchendeC', 'moon_simper', 'ThirteenFate', 'Lost_Noise', 'strayedogs', 'Rose_r', 'theverydaisy', 'MilkTeaNeri', 'Samifer', 'carved_analysis', 'General_Midnight_of_Ardar', 'amituvia', 'reynoldspamphlet', 'fanficcornerwriter19', 'jaythenerdkid', 'Captured_in_LSpace', 'ExplosiveNyanko', 'chickchickhooman', 'itsblorbingtime', 'a1exfuckinrousseau', 'AliceGrace', 'yekithma', 'SirCharlie', 'Faceball_95', 'Lily_Smith', 'Semper_Julia', 'benevolentcorvid', 'fromkansaswithlove', 'goatsongs', 'Nhyhu', 'Readaholics_Anonymous', 'CheWunYaVal', 'CoralAsh', 'Ixis', 'alice_00q', 'ITSJUSTICE', 'loverism', 'LuckyBossuet', 'undertheumbrella', 'tiasworld93', 'jonphaedrus', 'chuchisushi', 'Elif_Ren', 'jcrycolr3wradc']"
4508673,Devotion,['Esteliel'],Explicit,M/M,Les Misérables - All Media Types,Javert/Jean Valjean,"Javert (Les Misérables), Jean Valjean","Religion Kink, Hand Jobs, Alternate Universe - Javert Survives, Established Relationship, Blow Jobs, Anal Sex, Jealousy, Improper Use of a Rosary",English,2015-08-05,Completed,2015-08-05,"3,481",1/1,11,110,15,"1,956","['besame', 'PoemAboutCitylights', 'Peanut893', 'TooCool4u', 'M_Moonshade', 'BlueCatWriter', 'Micah_Nightmare', 'AkakyK', 'deathbywikipedia', 'Lannyg4', 'thatoldblackdog', 'mezuzel', 'AdorableDimples', 'Jacepens', 'SilverDragonoid', 'Ismene_Jane', 'synteis', 'Nettleheart', 'charles_the_rocknroller', 'ichorusmortifer', 'HeartsomeHarpsichord', 'MaronnSant', 'catfromjapan', 'SiiQii', 'wodenRose', 'tfwlawyers', 'Jathis', 'OKami_hu', 'exastris_scientia', 'Imaginary_Capable16', 'Ronan_Lynch_irl', 'Yondi', 'multishippingftw', 'fabulous_but_evil', 'akatonbo', 'SerpentineJ', 'AzrielWinchester', 'UruruOreSama', 'MagicFish', 'Isthoriel', 'moon01234', 'awest000000', 'myshipsareme', 'AmazingAwesomesauce', 'hapaxlegomena', 'wifey', 'the_dragongirl', 'rockcandyshrike', 'neo_trickster', 'christinedieae']"
4497858,Instability,['Chrissy24601'],Explicit,M/M,"Les Misérables - All Media Types, Les Misérables - Victor Hugo, Les Misérables - Schönberg/Boublil","Javert/Jean Valjean, Javert & Jean Valjean","Javert, Jean Valjean","Sad, Roughness, First Time Blow Jobs",English,2015-08-04,Completed,2015-08-04,"2,578",1/1,5,181,12,"2,225","['therealmendelssohn', 'M_Moonshade', 'BlueCatWriter', 'deathbywikipedia', 'AkakyK', 'Kai_ser', 'JMoriartyFan_Death13', 'Lewdllama', 'plasticmove', 'xkcdBlackHat', 'JaneWilde99', 'AlexKenmore', 'Blackbeane', 'SneakySnek214', 'Lucrezia87', 'Raitnrong', 'WandaMaximoff771', 'MaronnSant', 'Wingschester7', 'RaRaAhAhAh', 'ElrondsScribe', 'ciao_bella', 'Tafeja', 'catfromjapan', 'xalitude', 'CNcnwww', 'SiiQii', 'CampionSayn', 'Nanosaurus', 'Imaginary_Capable16', 'OzzyStar2', 'Someone', 'beckyc10', 'peanutbutter4lyfe', 'JimmJin', 'catsonthekeyboard', 'bluespring864', 'Littlerita', 'solipsiism', 'A_Quiet_Place', 'magnificent', 'KnightofGwyn', 'multishippingftw', 'Marquise_de_Clarabas', 'TiktaalikRoseae', 'Sunsinger', 'celtictrinityknot', 'akatonbo', 'doctor_alice', 'cato_universe']"
4488942,Suit Kink fill,['hatarlakrits (nutzone)'],Explicit,M/M,Les Misérables - All Media Types,Javert/Jean Valjean,"Javert (Les Misérables), Jean Valjean","Suit Kink, Art, Light BDSM, D/s, top!Valjean",English,2015-08-03,Completed,2015-08-03,0,1/1,3,83,3,"2,804","['aftershocked', 'theiloveyousong', 'Akanague', 'TheUndead_One', 'LordGhirahil', 'AmberlyEldin', 'rizgukgak', 'mezuzel', 'Larry_ZiamAndOther100Ships', 'Lucrezia87', 'ITSJUSTICE', 'trufield', 'StairwellWit', 'Savinglivesbaby', 'Blubule', 'scrollgirl', 'nells_is_trying_to_write', 'dictatoroffandoms', 'TiktaalikRoseae', 'kiyusa', 'Chambers', 'CeruleanTactician', 'thesquaredcircle', 'kittenroawr', 'Sieben', 'jehane', 'ruins', 'ChansonduBonChose', 'quwinto', 'neo_trickster', 'Jisa_Patryn', 'PersonhoodPending', 'kahn', 'francu', 'rockcandyshrike', 'Esteliel', 'evocates', 'theonlytwin', 'Kaleran', 'Maddie24601', 'fightingthecage']"
4488522,The Continuing Debt,['ConstanceComment'],Explicit,M/M,"Les Misérables - Victor Hugo, Les Misérables - All Media Types",Javert/Jean Valjean,"Javert (Les Misérables), Jean Valjean","Depression, Middle Aged Virgins, Emotional Hurt/Comfort, Alternate Universe - Javert Survives, Oral Sex, Implied/Referenced Suicide attempt, Not A Fix-It, Unresolved Romantic Tension, Introspection, Dirty Talk, Theology, Porn with Feelings, Enthusiastic Consent, Loud Sex, Coming In Pants",English,2015-08-07,Completed,2015-08-07,"6,902",1/1,18,216,39,"3,580","['thegreatgaygay', 'alliaria', 'Norian', 'orsenna', 'Victorian_Writes', 'M_Moonshade', 'nutiae', 'therealmendelssohn', 'Captain_Chomp69', 'Magnomast', 'kanpohongchendeC', 'deathbywikipedia', 'calledtheunknown', 'Tigroou', 'saphira3479', 'little_ogre', 'Neotoma', 'cassiopeia83', 'dungeoncruller', 'jaythenerdkid', 'griffonage', 'Amphibious_Sniper', 'thehollowones', 'xkcdBlackHat', 'JaneWilde99', 'AlexKenmore', 'utrumlibet', 'AdorableDimples', 'Vavarra', 'deviltakethehindmost', 'Lucrezia87', 'Ismene_Jane', 'Knyaz_Nikolai', 'Wingschester7', 'Ludwig1Beethoven', 'starburners', 'Tafeja', 'dwellin', 'MaronnSant', 'xAngiex', 'shadowcat93', 'aprofessorbhaer', 'ailuroedus', 'WeCouldPretend', 'MrBluebird', 'OKami_hu', 'Imaginary_Capable16', 'exastris_scientia', 'InfiniteCrisis', 'intearsaboutrobots']"
4488195,all sinners crawl,['evocates'],Explicit,M/M,"Les Misérables - All Media Types, Les Misérables - Victor Hugo, Les Misérables (Dallas 2014)","Javert/Jean Valjean, Cosette Fauchelevent/Marius Pontmercy","Javert (Les Misérables), Marius Pontmercy, Cosette Fauchelevent, Jean Valjean, Original Female Character(s), Original Male Character(s), Azelma Thénardier, Montparnasse (Les Misérables), M. Thénardier, Claquesous (Les Misérables), Babet (Les Misérables), Brujon (Les Misérables), Fantine (Les Misérables), Chabouillet (Les Misérables), Luc-Esprit Gillenormand, Félix Tholomyès, Listolier","Alternate Universe - Slavery, Alternate Universe - Dystopia, Slow Burn, Non-Graphic Rape/Non-Con, Blood and Violence, Blood and Gore, Post-Traumatic Stress Disorder - PTSD, Trauma, Non-Sexual Slavery, Worldbuilding, plot without porn, Flashbacks, Religious Content, Eventual Fix-It, Self-Harm, Implied/Referenced Abuse, Alternate Universe - Javert Survives, Alternate Universe - Canon Divergence, Recovery, but not for a while, Suicidal Thoughts, informal D/s, That's pretty disturbing because Javert's head is a mess, Internalized Homophobia, Javert's Confused Boner, Wet Dream, Panic Attacks, Law Procedures, Explicit Consent, Dom/sub Undertones, Middle Aged Virgins",English,2015-08-03,Completed,2015-11-28,"152,787",26/26,476,430,89,"14,990","['bookewuirm', 'IbaraJin', 'tianbuhenai', 'Call_Me_Random', 'Cerberussyndrome', 'kkatnip', 'megchen', 'BeaCat', 'nutiae', 'hauban', 'maneki_inu', 'Whocares2', 'Lost_Noise', 'Uuuhshiny', 'OutOfTouchWReality', 'emi_yusa420', 'LittleSpirit', 'Xenachmenos', 'coffeeandtea6', 'thrill_killz', 'HeartbreakTerrorBird', 'ReveriesOfMedusa', 'Fuyuki_Suzuki', 'shmlessly', 'Zuo23', 'unitaryexectheory', 'Chaosmaus', 'Neotoma', 'Hazel_Z', 'SeekingSelador', 'chocopankek', 'MaydaVeq', 'Vavarra', 'xkcdBlackHat', 'yekithma', 'Killer_x', 'LeMoney', 'CheWunYaVal', 'callie37', 'gladdecease', 'MissCoralfox', 'JiMoriartea', 'Dr_Lancet', 'kanpohongchendeC', 'LadySybille', 'CrypticMinded', 'mycellium', 'ronniekins99', 'annettelin', 'WandaMaximoff771']"
4488168,My Skin is Rough (It Can Be Cleansed),['fightingthecage'],Explicit,M/M,Les Misérables - All Media Types,Javert/Jean Valjean,,"Shower Sex, Alternate Universe - Modern Setting, Blowjobs, handjobs, Coming In Pants, Coming Untouched, Bathing/Washing",English,2015-08-03,Completed,2015-08-07,"12,889",4/4,30,143,8,"2,832","['TheVoodooBabe', 'thecuckoointhedephtsofthewoods', 'Godken', 'deathbywikipedia', 'MajasKS', 'SawyerAik', 'Hazel_Z', 'LadySybille', 'jaythenerdkid', 'Amphibious_Sniper', 'xkcdBlackHat', 'dont_be_hasty', 'yekithma', 'Lucrezia87', 'Ismene_Jane', 'WandaMaximoff771', 'Emmy_S', 'MaronnSant', 'GDay_Yall', 'AthenaGM', 'HoneyB19', 'Ixis', 'exastris_scientia', 'Imaginary_Capable16', 'peanutbutter4lyfe', 'Ias', 'KleptoMinnow', 'Readaholics_Anonymous', 'RiversAndBeaconhills', 'myshipsareme', 'cybermanolo', 'morningmoonbby', 'new_age_velociraptor', 'allthegardens', 'FrostFire82', 'kahn', 'Branvin13', 'kiwiya', 'noctis_monstrum', 'SerpentineJ', 'Yfanatic', 'HopefullyEloquent', 'Sanna_Black_Slytherin', 'jehane', 'ITSJUSTICE', 'phoceus', 'Sieben', 'athens7', 'katwingz18', 'BlueKath']"
4487484,the light between us,['carnival_papers'],Explicit,M/M,"Les Misérables - All Media Types, Les Misérables - Victor Hugo",Javert/Jean Valjean,"Javert (Les Misérables), Jean Valjean","Frottage, Body Worship, Anal Sex, Anal Fingering, Sharing a Bed, Hand Jobs, Unresolved Sexual Tension, heavy-handed metaphors about sight and light, First Time",English,2015-08-03,Completed,2015-08-03,"10,852",1/1,17,303,56,"4,869","['A_Wild_Imposter', 'MoonyJulian', 'Goodie', 'TheArmedLibrarian', 'Tigroou', 'besame', 'Music_is_life_2788', 'Here_For_The_Ships', 'binkobonko', 'PoemAboutCitylights', 'thecuckoointhedephtsofthewoods', 'orsenna', 'Peanut893', 'M_Moonshade', 'nutiae', 'lilacwitch', 'therealmendelssohn', 'bran4ever', 'sleepixgstars', 'deathbywikipedia', 'anthelia', 'TheVoodooBabe', 'TeaFourTwo', 'utrumlibet', 'Kai_ser', 'EeveebethFejvu', 'Ehgis', 'vierasrotta', 'Magnomast', 'AwkwardAnnie', 'KazukiQuartz', 'GotNoSocialLife', 'TheStoryteller1994', 'kanpohongchendeC', 'GoT_boss', 'Elise_Davidson', 'calledtheunknown', 'believeinmycroft', 'tasalmalin', 'jaythenerdkid', 'Amphibious_Sniper', 'carved_analysis', 'ExplosiveNyanko', 'mywingsareonwheels', 'SunflowerTales', 'QtyBondGirl24', 'cynnn_ic', 'Heehoo53', 'xkcdBlackHat', 'mezuzel']"
4483874,To Perform the Reparation,['Esteliel'],Explicit,M/M,Les Misérables - Victor Hugo,Javert/Jean Valjean,"Jean Valjean, Javert (Les Misérables)","Blow Jobs, Kneeling, Religious Guilt, Angst, Identity Issues, Madeleine Era, Paris Era, Post-Seine, First Time, Unhealthy Relationships, Power Play, Facials, Boot Worship, blow jobs through pants, Valjean's penchant for deprivation, Humiliation, Valjean's conflicted submissive tendencies, Javert's conflicted indulging of them",English,2015-08-02,Completed,2015-08-02,"27,061",4/4,26,129,22,"3,228","['Aegialia', 'Peanut893', 'M_Moonshade', 'Norian', 'Croissant256', 'AkakyK', 'Kai_ser', 'Magnomast', 'cinqmars', 'calledtheunknown', 'DeadPoet', 'testmynutz', 'kanpohongchendeC', 'Amphibious_Sniper', 'PerpetuallyXandra', 'AdorableDimples', 'Lucrezia87', 'lordofsilverfountains', 'ScatteredEagerness', 'LawfulStars', 'synteis', 'Vavarra', 'Tafeja', 'OmoYasha', 'Lccccca', 'Venus1987', 'MaronnSant', 'smile667', 'Nanosaurus', 'dumbledoresorbet', 'RschCat9900', 'frostedarsenic', 'Gwebster', 'Mental_Patient', 'Lilith_Childe', 'KnightofGwyn', 'universedog123', 'Lightebonydarkivory', 'messygirl8907', 'akatonbo', 'Branvin13', 'Lkun', 'Boudahmim', 'rxvlee', 'PQRS456', 'DarkFun22', 'Lunnica', 'kijikun', 'foxpuppet', 'TheLCM']"
4436240,if you say it with your hands,['tvglow'],Explicit,M/M,"Les Misérables - Victor Hugo, Les Misérables - All Media Types",Javert/Jean Valjean,"Javert (Les Misérables), Jean Valjean","Anal Sex, Wall Sex, Established Relationship, Alternate Universe - Javert Survives",English,2015-07-27,Completed,2015-07-27,58,1/1,9,70,2,"1,868","['Music_is_life_2788', 'yasasugata', 'thecuckoointhedephtsofthewoods', 'deathbywikipedia', 'aftershocked', 'Nelja', 'M_Moonshade', 'Lewdllama', 'LadySybille', 'mezuzel', 'AlexKenmore', 'Lucrezia87', 'Verin2000', 'AdorableDimples', 'RaRaAhAhAh', 'Nettleheart', 'catfromjapan', 'MaronnSant', 'InfiniteCrisis', 'arkennes', 'multishippingftw', 'TiktaalikRoseae', 'akatonbo', 'UruruOreSama', 'vivacious_turpitude', 'MagicFish', 'Isthoriel', 'freexone1993', 'moon01234', 'jehane', 'neo_trickster', 'Jisa_Patryn', 'kahn', 'Kaleran', 'francu', 'stephantom', 'vejiicakes', 'bookspazz', 'tcwordsmith', 'Esteliel', 'evocates', 'missm', 'carnival_papers', 'fightingthecage']"
4418357,a flood of blood to the heart,['icicaille'],Explicit,M/M,"Les Misérables - All Media Types, Les Misérables - Victor Hugo",Javert/Jean Valjean,"Javert (Les Misérables), Jean Valjean","Alternate Universe - Javert Survives, Sparring, Table Sex, Anal Sex, Established Relationship, Orgasm Denial, Begging, Fluff and Angst",English,2015-07-25,Completed,2015-07-25,"7,933",1/1,7,188,20,"2,834","['thecuckoointhedephtsofthewoods', 'PoemAboutCitylights', 'trekst3r', 'SinfulRaindrop', 'aftershocked', 'Peanut893', 'nutiae', 'Magnomast', 'theonlytwin', 'Whocares2', 'Hazel_Z', 'AkakyK', 'Loramir', 'lilacwitch', 'nevertheless_turtle', 'kanpohongchendeC', 'HeartbreakTerrorBird', 'ifarali', 'jaythenerdkid', 'Yukiodu44', 'Amphibious_Sniper', 'Eaze', 'mezuzel', 'LovelieChub', 'LadySybille', 'AdorableDimples', 'AlexKenmore', 'searchingforserendipity', 'Lucrezia87', 'Ismene_Jane', 'Knyaz_Nikolai', 'Etheostoma', 'Wingschester7', 'xkcdBlackHat', 'Talitukkutotti', 'Ribbit_lap', 'eternalbrook', 'hownowredclown', 'HeartsomeHarpsichord', 'but_youre_not_harry_styles', 'catfromjapan', 'Gamerrox', 'MaronnSant', 'InfiniteCrisis', 'wouldsircouldsirshouldsir', 'ThiefDragon', 'cucumber', 'SiiQii', 'Ixis', 'exastris_scientia']"
4413197,Держит он небо,['Lazurit'],Mature,M/M,Les Misérables - All Media Types,Javert/Jean Valjean,"Javert (Les Misérables), Jean Valjean",Toulon Era,Русский,2015-07-24,Completed,2015-07-24,"1,195",1/1,2,26,2,352,"['wekhl', 'trigonum', 'strayket', 'hangover_in_hanover', 'katya_ne_smeshno', 'DeValois', 'just_captain_di', 'UruruOreSama', 'Caught_in_crossfire', 'Sailem']"
4413182,Мы больше не можем быть вместе (из-за подозрительной булки),['Lazurit'],General Audiences,"Gen, M/M",Les Misérables - All Media Types,Javert/Jean Valjean,"Javert (Les Misérables), Jean Valjean, Fantine (Les Misérables)",Alternate Universe,Русский,2015-07-24,Completed,2015-07-24,"2,374",1/1,null,28,null,254,"['wekhl', 'Lily_Smith', 'strayket', 'hangover_in_hanover', 'Shenno', 'heavenlygift', 'DeValois', 'Batsy_Hart', 'just_captain_di', 'Caught_in_crossfire', 'Sailem', 'Regis']"
4407557,"Пять раз, когда Жавер выжил",['Lazurit'],Teen And Up Audiences,M/M,Les Misérables - All Media Types,Javert/Jean Valjean,"Javert (Les Misérables), Jean Valjean",Suicide Attempt,Русский,2015-07-23,Completed,2015-07-23,410,1/1,null,36,null,303,"['yoshiu', 'wekhl', 'tttovarich', 'Lily_Smith', 'middaynaps', 'strayket', 'hangover_in_hanover', 'Celebnor', 'DeValois', 'ranita', 'nadinsmith', 'Batsy_Hart', 'just_captain_di', 'UruruOreSama', 'yzarga', 'Sailem']"
4384523,Thy Covering,['SilverBird13'],General Audiences,M/M,"Les Misérables (Movie 1978), Les Misérables - All Media Types, Les Misérables - Victor Hugo",Javert/Jean Valjean,"Javert (Perkins), Jean Valjean, Javert (Les Misérables)","Ringfic, papa valjean, Marius-bashing, Post-Seine fluff",English,2015-07-20,Completed,2015-07-20,633,1/1,9,164,22,"1,595","['mspadventures', 'sylvie_rue', 'AshflameTheWaffle', 'fanficcornerwriter19', 'Lost_Noise', 'Lady_of_the_Refrigerator', 'Sapphire_Princesse', 'tastefulmoss', 'Akanague', 'Dendroica', 'xl_VON', 'dwellin', 'wegosplash', 'Lannyg4', 'illyas', 'Lewdllama', 'ExplosiveNyanko', 'cynnn_ic', 'Milantarika', 'Faerdhinen', 'Mariath', 'Wingschester7', 'AlexKenmore', 'CreAtura38', 'Raitnrong', 'kanpohongchendeC', 'WandaMaximoff771', 'JiMoriartea', 'TattooedFanPerson', 'TenTomatoes', 'HeartsomeHarpsichord', 'Readaholics_Anonymous', 'dandelioness', 'sapphoslyre', 'MrBluebird', 'trufield', 'Etheostoma', 'SiiQii', 'readergrl56', 'Jathis', 'Ixis', 'Apathetic_Alacrity', 'blue_herring', 'Someone', 'nymeriasea', 'jcrycolr3wradc', 'JimmJin', 'itsasteal', 'catsonthekeyboard', 'bluespring864']"
