work_id,title,author,rating,category,fandom,relationship,character,additional tags,language,published,status,status date,words,chapters,comments,kudos,bookmarks,hits
22132600,All Is Not Lost,['breadthief (trufield)'],Explicit,M/M,"Les Misérables - All Media Types, Les Misérables - Victor Hugo",Javert/Jean Valjean,"Jean Valjean, Javert (Les Misérables), Cosette Fauchelevent, Marius Pontmercy, Chabouillet (Les Misérables)","Slow Burn, Angst, Eventual Porn, guys getting through issues, Mental Health Issues, Suicide Attempt, Hospitalization, Recovery, paraplegic javert, Guaranteed happy ending, Alternate Universe - Modern Setting, Autistic Javert, Enemies to Friends to Lovers, Post-Seine, Javert Lives",English,1/7/20,Updated,1/29/21,"60,998",10/?,150,231,28,"4,466"
21990421,Fresh Pressed Apple Juice,['bazemayonnaise'],General Audiences,M/M,"レ・ミゼラブル 終わりなき旅路 | Les Misérables: Owarinaki Tabiji (TV), Les Misérables - All Media Types","Baba Jun/Saitou Ryousuke, Javert/Jean Valjean","Cosette Fauchelevent, Tokuda Kosue","Alternate Universe - Modern Setting, Fake/Pretend Relationship, Family Fluff, Jean Valjean owns an apple farm, Middle Aged Virgins, Asexual Relationship, no beta we die like men",English,12/27/19,Completed,12/27/19,"14,602",1-Jan,9,25,3,296
21911896,Foresight is 20/25,['anna_chronistic'],General Audiences,Gen,"Les Misérables - All Media Types, Les Misérables - Schönberg/Boublil, Les Misérables - Victor Hugo, Les Misérables (2012), Les Misérables (TV 2018)","Javert/Jean Valjean, Javert & Rivette (Les Misérables)","Javert (Les Misérables), Jean Valjean, Rivette (Les Misérables), Chabouillet (Les Misérables), Fauchelevent, Champmathieu","Alternate Universe - Modern Setting, Madeleine Era, Javert needs glasses, Mistaken Identity, Or Is It?",English,12/28/19,Completed,12/28/19,"1,250",1-Jan,9,66,4,670
21886627,Love and Justice,['TheLifeOfEmm'],General Audiences,M/M,Les Misérables - Victor Hugo,Javert/Jean Valjean,"Javert (Les Misérables), Jean Valjean","Alternate Universe - Lawyers, Modern Era, prosecutor!Javert, Public Defender!Valjean, The ugliest suit I have ever had the misfortune of drawing, Fanart, Digital Art",English,12/21/19,Completed,12/21/19,0,1-Jan,7,64,1,"1,323"
21886582,Love That Will Not Betray You,['TheLifeOfEmm'],General Audiences,M/M,Les Misérables - Victor Hugo,"Javert/Jean Valjean, Javert & Jean Valjean","Javert (Les Misérables), Jean Valjean, Cosette Fauchelevent","Alternate Universe - Good Omens Fusion, Fanart, Digital Art",English,12/21/19,Completed,12/21/19,0,1-Jan,5,52,3,863
21886516,Unseelie Dreams,['TheLifeOfEmm'],General Audiences,M/M,Les Misérables - Victor Hugo,Javert/Jean Valjean,"Javert (Les Misérables), Jean Valjean","Fae & Fairies, Seelie Court, Unseelie Court, Fanart, Digital Art",English,12/21/19,Completed,12/21/19,0,1-Jan,null,27,null,573
21879748,Mistletoe,['birdafterdark'],Teen And Up Audiences,M/M,"Les Misérables - All Media Types, Les Misérables - Victor Hugo",Javert/Jean Valjean,"Javert (Les Misérables), Jean Valjean, Cosette Fauchelevent, Toussaint (Les Misérables), Marius Pontmercy","Alternate Universe - Canon Divergence, Suicide Attempt, Enemies to Lovers, Fluff and Angst, Holidays, Christmas, Found Family, Hurt/Comfort, Implied/Referenced Child Abuse, Scars, Hair Braiding, First Kiss",English,12/21/19,Completed,12/21/19,"9,420",6-Jun,15,249,44,"2,426"
21850174,Home (I Haven't Been in Years),['spinninginfinityboy'],Teen And Up Audiences,M/M,Les Misérables - All Media Types,Javert/Jean Valjean,"Javert (Les Misérables), Jean Valjean, Cosette Fauchelevent","Alternate Universe - Road Trip, Alternate Universe - Canon Divergence, Madeleine Era, Slow Burn, Christmas, Sharing a Bed, Unresolved Sexual Tension, Internalized Homophobia, Theological Debates, Picnics, Minor Injuries",English,12/18/19,Updated,12/30/19,"16,740",5/?,10,39,1,815
21835150,Takoyaki (fanart),['Readaholics_Anonymous'],Teen And Up Audiences,M/M,Les Misérables - All Media Types,Javert/Jean Valjean,"Javert (Les Misérables), Jean Valjean","Tentacles, Consentacles, an octopus mermaid i guess",English,12/17/19,Completed,12/17/19,0,1-Jan,4,65,1,"1,304"
21833533,In The Darkness of Your Heart (a Sleep Peacefully remix),['ineedsomecyanide'],General Audiences,M/M,Les Misérables - All Media Types,Javert/Jean Valjean,"Javert (Les Misérables), Jean Valjean, Cosette Fauchelevent","Moodboards, Remix, POV Valjean, Missing Scene, Internal Monologue, Anxiety, Atmospheric, Established Relationship, Arguing, Making Up",English,12/20/19,Completed,12/20/19,"1,031",2-Feb,2,42,1,548
21827398,Let us fear ourselves,['serenityabrin'],Not Rated,M/M,Les Misérables (Dallas 2014),Javert/Jean Valjean,"Javert (Les Misérables), Jean Valjean","Established Relationship, Javert Lives, Post-Canon",English,12/17/19,Completed,12/17/19,"3,336",3-Mar,12,72,7,767
21821437,Le Réveillon de Noël,['Backwards_Blackbird'],General Audiences,M/M,"Les Misérables - All Media Types, Les Misérables (Movie 1978)",Javert/Jean Valjean,"Javert (Les Misérables), Jean Valjean, Sister Simplice (Les Misérables)",,English,12/16/19,Completed,12/16/19,"1,364",1-Jan,2,65,3,700
21772675,In the Bleak Midwinter,['Esteliel'],General Audiences,M/M,Les Misérables - Victor Hugo,Javert/Jean Valjean,"Jean Valjean, Javert (Les Misérables)","Christmas, Snow, Huddling For Warmth, Caves, montfermeil, Handcuffed Together, Pre-Slash",English,12/12/19,Completed,12/17/20,"12,725",3-Mar,13,123,19,"1,563"
21749995,All That We Are,['LawrIsNotMocked'],Teen And Up Audiences,M/M,"Les Misérables - All Media Types, Les Misérables - Victor Hugo, Les Misérables (2012), Les Misérables - Schönberg/Boublil","Javert/Jean Valjean, Javert & Jean Valjean","Javert (Les Misérables), Jean Valjean","Love, Loss, Break Up, ghosting, fleeing, Running Away, Sadness, Anger, Return, valjean runs away, javert is sad, javert blames himself, javert feels unloved, javert feels unwanted, valjean's nature is to run, valjean was overwhelmed, shouldn't have fallen for each other, they miss each other, reunited, Happy Ending, Fluff, Emo, Sappy",English,12/10/19,Completed,12/10/19,"1,732",1-Jan,2,35,1,694
21749476,somehow december brought me here,['uttered'],Teen And Up Audiences,"F/F, M/M","Les Misérables - All Media Types, Les Misérables - Victor Hugo, Les Misérables - Schönberg/Boublil, Les Misérables (2012)","Enjolras/Grantaire, Cosette Fauchelevent/Éponine Thénardier, Javert/Jean Valjean","Enjolras, Grantaire, Éponine Thénardier, Cosette Fauchelevent, Jean Valjean","The Holiday AU, Christmas, Holiday, Winter, enjoltaire - Freeform, Éposette - Freeform, house swap, American Cosette, English Enjolras, Scottish Éponine, Scotland, Los Angeles, Strangers to Lovers, Asexual Enjolras, trans enjolras if you squint, Fluff",English,12/10/19,Updated,12/20/19,"12,446",3/?,3,40,5,463
21736210,Blinded By Your Light,['Tiny_Dragongirl'],Teen And Up Audiences,M/M,Les Misérables - Victor Hugo,Javert/Jean Valjean,"Javert (Les Misérables), Jean Valjean","Alternate Universe - Modern Setting, Operas, La Bohème, Established Relationship, Serenade, Jean Valjean sings like an angel, Madonna Appreciation",English,12/9/19,Completed,12/9/19,834,1-Jan,2,27,3,418
21728962,La Mort de Dieu,['Shadow_Ombre'],Teen And Up Audiences,M/M,"Les Misérables - Victor Hugo, Les Misérables - All Media Types",Javert/Jean Valjean,"Javert (Les Misérables), Jean Valjean",Alternate Universe - Canon Divergence,中文-普通话 國語,12/9/19,Completed,12/9/19,"1,349",1-Jan,null,16,1,454
21708670,to seize and devour,['Ias'],Explicit,M/M,Les Misérables - All Media Types,Javert/Jean Valjean,"Javert (Les Misérables), Jean Valjean","Awkward Sex, Sexual Inexperience, Light Bondage, Post-Seine, Established Relationship",English,12/7/19,Completed,12/7/19,"3,312",1-Jan,4,154,12,"1,723"
21703066,If Only for a Fool,['rebiTV'],Mature,Multi,"Les Misérables - All Media Types, SCP Foundation","Enjolras/Grantaire (Les Misérables), Combeferre/Courfeyrac/Jean Prouvaire, Joly/Bossuet Laigle, Cosette Fauchelevent/Éponine Thénardier, Marius Pontmercy/Éponine Thénardier, (unrequited), Cosette Fauchelevent/Marius Pontmercy, Javert/Jean Valjean","Enjolras (Les Misérables), Grantaire, Combeferre (Les Misérables), Courfeyrac (Les Misérables), Jean ""Jehan"" Prouvaire, Joly (Les Misérables), Bossuet Laigle, Feuilly (Les Misérables), Bahorel (Les Misérables), Cosette Fauchelevent, Éponine Thénardier, Jean Valjean, Montparnasse (Les Misérables), Javert, OCs","This shits gonna be long yall, and probably take forever, Minor Character Death, Panic Attacks, Enjolras is bad at dealing with grief, Emotional Repression",English,12/7/19,Updated,8/23/22,"1,927",3/?,3,12,1,220
21665602,The Inconsolable Season,['howbadcanmyficsbe'],General Audiences,M/M,"Les Misérables - All Media Types, Les Misérables - Victor Hugo",Javert/Jean Valjean,"Jean Valjean, Javert (Les Misérables), Cosette Fauchelevent","Established Relationship, Post-Seine, Character Death, Fix-It, .....kind of, Angst with a Happy Ending",English,12/4/19,Completed,12/4/19,"2,708",1-Jan,7,79,7,754
21652099,Human No More,['bazemayonnaise'],General Audiences,"Gen, M/M",Les Misérables - Victor Hugo,"Javert/Jean Valjean, Magloire/Baptistine Myriel, Cosette Fauchelevent & Jean Valjean, Cosette Fauchelevent & Javert",Bishop Charles-François-Bienvenu Myriel,"Fake/Pretend Relationship, Holidays, Christmas Fluff, Angst with a Happy Ending, Additional Warnings In Author's Note, Alternate Universe - Modern Setting",English,12/2/19,Completed,12/2/19,"11,359",1-Jan,5,88,12,753
21643297,"To Our Weakness, No Stranger",['TheLifeOfEmm'],Teen And Up Audiences,M/M,"Les Misérables - All Media Types, Les Misérables - Victor Hugo",Javert/Jean Valjean,"Javert (Les Misérables), Jean Valjean","Other Additional Tags to Be Added, Rating May Change, Whump, Hurt/Comfort, Shock, Post-Traumatic Stress Disorder - PTSD, Beating",English,12/2/19,Completed,12/4/19,"2,208",2-Feb,16,83,8,971
21465826,a wing & a prayer,['sterlingsparrow'],Teen And Up Audiences,M/M,"Les Misérables - All Media Types, Les Misérables - Victor Hugo","Javert/Jean Valjean, Père Fauchelevent & Jean Valjean","Jean Valjean, Javert (Les Misérables), Fantine (Les Misérables), Cosette Fauchelevent, Père Fauchelevent (Les Misérables), Marius Pontmercy","Alternate Universe - Wings, Canon Era, Slow Burn, Post-Traumatic Stress Disorder - PTSD, Wingfic, Suicide Attempt, because javert, Kissing, Miscommunication, wings are delicate things",English,11/17/19,Completed,12/16/19,"23,182",5-May,36,322,57,"3,092"
21400768,Never-Ending Story,['Masterofthebarricade'],Teen And Up Audiences,M/M,Les Misérables - All Media Types,Javert/Jean Valjean,"Jean Valjean, Javert (Les Misérables), Cosette Fauchelevent",I’ll update characters as more appear,English,11/11/19,Updated,11/11/19,412,1/?,null,7,null,139
21330397,Montreuil,['LadySybille'],Mature,M/M,"Les Misérables - All Media Types, Les Misérables - Victor Hugo",Javert/Jean Valjean,"Javert (Les Misérables), Jean Valjean, Sister Simplice (Les Misérables)","Post-Seine, Love, Fluff and Angst, Smut, Investigations, Period-Typical Racism",Français,11/6/19,Completed,1/13/20,"23,463",12-Dec,67,51,null,569
21297698,"art for 'thy sea, O God, so great'",['Nuizlaziai'],Explicit,M/M,Les Misérables - All Media Types,Javert/Jean Valjean,"Javert (Les Misérables), Jean Valjean","Tentacle Sex, Consentacles, Tentacles, Mythical Beings & Creatures, Digital Art, NSFW Art, the first art is not explicit but contains nudity, : javert's butt",English,11/3/19,Completed,11/3/19,0,1-Jan,4,200,7,"3,989"
21291263,The Inexpressible,['TheLifeOfEmm'],Explicit,M/M,Les Misérables - All Media Types,Javert/Jean Valjean,"Javert (Les Misérables), Jean Valjean","Dubious Consentacles, mutual dubcon, Possession, lite body horror, Ceiling of Amber derivative, I don’t know why I wrote this but now y’all have to read it, Tentacles, Tentacle Sex",English,11/3/19,Completed,11/3/19,"2,430",1-Jan,4,61,4,"1,064"
21160349,La Toussaint,['Esteliel'],Explicit,M/M,Les Misérables - Victor Hugo,Javert/Jean Valjean,"Jean Valjean, Javert (Les Misérables)","Angst, Hand Jobs, First Time, Post-Canon, Autumn, All Saints' Day, Cemetery, Trick or Treat: Trick",English,10/31/19,Completed,10/31/19,"10,195",1-Jan,6,79,6,"1,329"
21128699,I Too Have Been Covered With Thorns,['howbadcanmyficsbe'],Teen And Up Audiences,M/M,"Les Misérables - All Media Types, Les Misérables - Victor Hugo",Javert/Jean Valjean,"Javert (Les Misérables), Jean Valjean, Cosette Fauchelevent","Alternate Universe - Beauty and the Beast, Beauty and the Beast Elements, Alternate Universe - Canon Divergence, Suicide Attempt, Suicidal Thoughts, Slow Burn, Enemies to Friends to Lovers, Post-Seine, Fix-It, Javert Lives, Hurt/Comfort",English,10/24/19,Completed,11/27/19,"20,186",9-Sep,81,276,36,"3,929"
21105956,"Above, Beneath, Betwixt, Between",['TheLifeOfEmm'],General Audiences,M/M,Les Misérables - All Media Types,Javert/Jean Valjean,"Javert (Les Misérables), Jean Valjean, Original Female Character(s)","Alternate Universe - Fantasy, Fanart, Extra Treat",English,10/20/19,Completed,10/20/19,0,1-Jan,4,32,null,670
21017621,and the irons burned,['sterlingsparrow'],Teen And Up Audiences,M/M,"Les Misérables - All Media Types, Les Misérables - Victor Hugo",Javert/Jean Valjean,"Javert, Jean Valjean, Cosette Fauchelevent","Alternate Universe - Fae, Canon Era, Javert Lives, tw: description of scars, tw: allusions to suicide, a mishmash of different folklore & made up ideas",English,10/13/19,Completed,10/13/19,"3,373",1-Jan,6,166,20,869
21002591,Portrait of the Past,['MuCephei'],Teen And Up Audiences,"F/M, M/M",Les Misérables - All Media Types,"Javert/Jean Valjean, Cosette Fauchelevent/Marius Pontmercy","Javert (Les Misérables), Jean Valjean, Cosette Fauchelevent, Marius Pontmercy, Original Character","AU, soul marks",English,10/12/19,Completed,10/12/19,322,1-Jan,2,28,1,469
20994050,Stargazing,['passionate_airhead'],Not Rated,M/M,Les Misérables - All Media Types,Javert/Jean Valjean,"Javert (Les Misérables), Jean Valjean, Cosette Fauchelevent",,English,10/11/19,Completed,10/11/19,75,1-Jan,6,20,null,351
20991614,To See Without Eyes,[],Mature,M/M,"Les Misérables - All Media Types, Les Misérables - Victor Hugo","Javert/Jean Valjean, Javert & Jean Valjean","Javert (Les Misérables), Jean Valjean","DnD AU, Choose Your Own Adventure, a little metaphysical, a little experimental",English,10/12/19,Completed,10/12/19,"4,270",1-Jan,6,24,1,304
20988986,The Grotto,['Ironicgeeness'],Not Rated,,Les Misérables - All Media Types,Javert/Jean Valjean,"Javert (Les Misérables), Jean Valjean",,English,10/11/19,Completed,10/11/19,"2,178",1-Jan,1,25,1,421
20979974,Ghosts That Need Reminding,['TheLifeOfEmm'],General Audiences,M/M,Les Misérables - All Media Types,Javert/Jean Valjean,"Javert (Les Misérables), Jean Valjean","Established Relationship, Arguing, Post-Seine, Canon Era, Fanart",English,10/10/19,Completed,10/10/19,0,1-Jan,10,42,null,"1,047"
20951876,Switcharound Meme - Fall 2019,"['breadthiefART (trufield)', 'Dylan_m', 'TheLifeOfEmm']",Mature,M/M,"Les Misérables - All Media Types, Les Misérables - Victor Hugo",Javert/Jean Valjean,"Javert (Les Misérables), Jean Valjean","Light Bondage, Rope Bondage, Aftercare, Crying, Fluff, Biting, Fanart",English,10/8/19,Completed,10/8/19,0,1-Jan,null,44,3,"1,503"
20925746,even dead men have rights,['qvasimodos'],Teen And Up Audiences,M/M,Les Misérables - All Media Types,"Javert/Jean Valjean, Cosette Fauchelevent & Jean Valjean","Jean Valjean, Cosette Fauchelevent, Javert (Les Misérables), Rivette (Les Misérables)","Angst, Angst with a Happy Ending, Prison, Reconciliation, Canon Era, Not Canon Compliant",English,10/6/19,Completed,10/6/19,"2,245",1-Jan,3,90,7,918
20924225,Un croissant,['Azdaema'],General Audiences,"F/F, M/M","Killing Eve (TV 2018), Les Misérables - All Media Types","Eve Polastri & Javert, Eve Polastri/Villanelle | Oksana Astankova, Javert/Jean Valjean",,"Crossover, Post-Episode: s1e8 God I'm Tired, Post-Barricade",English,10/6/19,Completed,10/6/19,193,1-Jan,1,14,null,327
20909558,Every Day,['Masterofthebarricade'],General Audiences,M/M,"Les Misérables - All Media Types, Les Misérables (TV 2018)",Javert/Jean Valjean,"Javert (Les Misérables), Jean Valjean","Fluff, Established Relationship",English,10/12/19,Completed,10/12/19,0,1-Jan,6,52,null,776
20904716,"Sigh No More, No More",['akatonbo'],Teen And Up Audiences,M/M,Les Misérables - All Media Types,Javert/Jean Valjean,"Javert (Les Misérables), Jean Valjean, Cosette","Alternate Universe - Ace Attorney Fusion, Dialogue-Only, Dual Destinies Era, Extra Treat",English,10/11/19,Completed,10/11/19,492,1-Jan,3,48,3,350
20904575,My Heart Was Never Pure,['akatonbo'],Teen And Up Audiences,M/M,"Les Misérables (2012), Les Misérables - All Media Types",Javert/Jean Valjean,"Javert (Les Misérables), Jean Valjean","Montreuil-sur-Mer, Cart Scene, Pining",English,10/11/19,Completed,10/11/19,369,1-Jan,5,84,3,706
20897345,dover beach,['Waistcoat35'],General Audiences,M/M,Les Misérables - All Media Types,Javert/Jean Valjean,"Javert (Les Misérables), Jean Valjean","Fluff, Seaside, Post-Seine, Non-Sexual Intimacy, Asexual Relationship, Slice of Life, Holidays",English,10/5/19,Completed,10/5/19,"1,012",1-Jan,10,39,2,345
